id,indexed_date,language,media_name,media_url,publish_date,title,url
5ac362c99a1f625108f703e60bc132ad3039527f400c6dd7cb21caf68fec5548,2023-12-20 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-18,Benjamin Netanyahu says this is the biggest challenge Israel faces amid war,https://www.hindustantimes.com/world-news/benjamin-netanyahu-on-hamas-gaza-death-toll-israel-war-news-hamas-war-news-101702905394246.html
dd498a3a716b183481c78002f0775d640de724f1d90f60edafe5cc20ab670c63,2023-12-20 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-18,"That's not IDF"": Chief of General Staff guides troops on rules of engagement",https://economictimes.indiatimes.com/news/defence/thats-not-idf-chief-of-general-staff-guides-troops-on-rules-of-engagement/articleshow/106072619.cms
799fce26049a05298a3f328f731f5e7a8066d4d2f54e4282ade2488fc588044b,2023-12-19 00:00:00,en,news18.com,news18.com,2023-12-17,We Are Determined': Israel Regrets Hostage Deaths but Says Military Pressure 'Necessary',https://www.news18.com/world/waved-white-flag-were-shirtless-what-we-know-about-killing-of-3-israeli-hostages-by-idf-8706995.html
8351c802f22f404aa9af2c7818bcd20830a8e9159568681a61969038eba91850,2023-12-19 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-17,"UK, Germany call for ‘sustainable' Gaza ceasefire: ‘Too many civilians killed’",https://www.hindustantimes.com/world-news/uk-germany-call-for-sustainable-gaza-ceasefire-too-many-civilians-killed-101702809600327.html
257fcc18e0df22c74214ba42c18cb1186d681a552da9f5fe36a86a6f9e680c0c,2023-12-19 00:00:00,en,newindianexpress.com,newindianexpress.com,2023-12-17,"Israeli forces bulldoze parts of North Gaza hospital killing dozens of patients, Latin Patriarchate",https://www.newindianexpress.com/world/2023/dec/17/israeli-forces-bulldoze-parts-of-north-gaza-hospital-killing-dozens-of-patientslatin-patriarchate-2642383.html
bb6bde804f0f388b401d511df79833a8be6c89d213be143a76954fa60dce7598,2023-12-19 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-17,Israel presses ahead in Gaza as errant killing of captives adds to concern about its wartime conduct,https://timesofindia.indiatimes.com/world/middle-east/israel-presses-ahead-in-gaza-as-errant-killing-of-captives-adds-to-concern-about-its-wartime-conduct/articleshow/106061638.cms
6e0cfb8c499e4e19e6594dc4b4465e1bb7e25e08bd36aa29ba4643cd6cd120ed,2023-12-19 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-17,Outrage in Tel Aviv after Israel mistakenly kills three hostages,https://timesofindia.indiatimes.com/world/middle-east/outrage-in-tel-aviv-after-israel-mistakenly-kills-three-hostages/articleshow/106067463.cms
c19830c5090f9c89c00009152662bcbc9e588829768ca826db4ffefd0e8920c4,2023-12-19 00:00:00,en,ndtv.com,ndtv.com,2023-12-17,"Inbar Haiman, 27-Year-Old Israeli Woman Taken Hostage By Hamas, Confirmed Dead",https://www.ndtv.com/world-news/inbar-haiman-27-year-old-israeli-woman-taken-hostage-by-hamas-confirmed-dead-4692589
cf0ee35bb4531456962d793f376a41df5f770e4fac261935a096fe5d9b89e163,2023-12-18 00:00:00,en,hindustantimes.com,hindustantimes.com,2023-12-17,US military leaders head to Israel to discuss 'strategic shift' in war against Hamas,https://www.hindustantimes.com/world-news/us-military-leaders-head-to-israel-to-discuss-strategic-shift-in-war-against-hamas-101702750577751.html
0560ba1afed7cb3241cb7f17502c6cbd29cac5515abbf8aa42285e21e80012c8,2023-12-17 00:00:00,en,indiasnews.net,indiasnews.net,2023-12-17,Maldives decides not to renew Hydrographic Survey agreement with India,https://www.indiasnews.net/news/274065637/maldives-decides-not-to-renew-hydrographic-survey-agreement-with-india
f451db605fdcf2ad5556a225ea2fd0993d601c0286d5df9cbeb08a07ebac5417,2023-12-19 00:00:00,en,thehindu.com,thehindu.com,2023-12-17,Israel-Hamas conflict,https://www.thehindu.com/news/international/israel-hamas-conflict-israel-strikes-gaza-as-pressure-grows-for-ceasefire/article67647606.ece
dc2ddd2bd9aa110153a13adcf437794ab32903989f1b4d26d301a503a8ef8634,2023-12-19 00:00:00,en,firstpost.com,firstpost.com,2023-12-17,Netanyahu says Israel is as 'committed as ever' to war after soldiers mistakenly killed 3 hostages,https://www.firstpost.com/world/netanyahu-says-israel-is-as-committed-as-ever-to-war-after-soldiers-mistakenly-killed-3-hostages-13511902.html
afce6e8ac72b4aeac5a1c08f7cec2f43847f37297732c96bdb470d19f2fa6d8c,2023-12-19 00:00:00,en,firstpost.com,firstpost.com,2023-12-17,Israel presses ahead in Gaza as errant killing of captives adds to concern about its wartime conduct,https://www.firstpost.com/world/israel-presses-ahead-in-gaza-as-errant-killing-of-captives-adds-to-concern-about-its-wartime-conduct-13512852.html
67915a8d37e426bcefc1a392c3310a308a36f181a440a9d37c5949b83a59279f,2023-12-19 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-17,Israel presses ahead in Gaza as errant killing of captives adds to concern about its wartime conduct,https://economictimes.indiatimes.com/news/defence/israel-presses-ahead-in-gaza-as-errant-killing-of-captives-adds-to-concern-about-its-wartime-conduct/articleshow/106063148.cms
daac538b1d9cfc03df44a84c25be186160197fcc5c80e0b60d226343f669ac41,2023-12-19 00:00:00,en,indiatimes.com,indiatimes.com,2023-12-17,"Solar Industries blast: Nine killed, three injured at explosives manufacturing factory near Nagpur",https://economictimes.indiatimes.com/news/india/9-dead-3-injured-in-blast-at-solar-explosive-company-in-maharashtras-nagpur/articleshow/106060236.cms
